pool_record_key,title,year,doi,pmid,query_ids,screening_stage,exclusion_reason
doi:10.1101/2022.03.01.22271617,Assessing the transportability of clinical prediction models for cognitive impairment using causal models,2022,10.1101/2022.03.01.22271617,,CR6_transportability,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1093/ehjqcco/qcac007,The association between urinary sodium concentration (UNa) and outcomes of acute heart failure: a systematic review and meta-analysis.,2022,10.1093/ehjqcco/qcac007,35167676,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1186/s40001-022-00930-6,The association of diastolic arterial pressure and heart rate with mortality in septic shock: a retrospective cohort study.,2022,10.1186/s40001-022-00930-6,36496399,Q5_dynamic_EHR_landmark_leakage,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1007/s40801-022-00313-7,Association of Repetitive Dosing of Levosimendan with Reduction of NYHA Class and NT-proBNP Levels in Decompensated Heart Failure: A Retrospective Cohort Study.,2022,10.1007/s40801-022-00313-7,35794318,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3760/cma.j.cn112137-20210826-01937,[Association of thrombocytopenia with mortality after surgery in patients with Standford type A aortic dissection].,2022,10.3760/cma.j.cn112137-20210826-01937,35184503,Q8_Chinese_language,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.1002/jmv.27435,Associations of heart failure with susceptibility and severe complications of COVID-19: A nationwide cohort study.,2022,10.1002/jmv.27435,34738248,Q3_HF_sepsis_mixed,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3881/j.issn.1000-503x.13998,[Baroreflex ActivationTherapy for Heart Failure].,2022,10.3881/j.issn.1000-503x.13998,36065707,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1093/eurheartjsupp/suac023,Benefits and safety of landiolol for rapid rate control in patients with atrial tachyarrhythmias and acute decompensated heart failure.,2022,10.1093/eurheartjsupp/suac023,35706898,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.2147/rmhp.s357606,Bias and Reporting Quality of Clinical Prognostic Models for Idiopathic Pulmonary Fibrosis: A Cross-Sectional Study.,2022,10.2147/rmhp.s357606,35702399,Q6_prediction_reporting_validation,pass1_title_metadata,generic_prediction_methods_outside_scope
doi:10.1161/circheartfailure.121.009199,Blood Pressure Drops During Hospitalization for Acute Heart Failure Treated With Serelaxin: A Patient-Level Analysis of 4 Randomized Controlled Trials.,2022,10.1161/circheartfailure.121.009199,35184572,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jacadv.2022.100022,Catheter-Based Interventions for the Management of Valvular Heart Disease During Pregnancy.,2022,10.1016/j.jacadv.2022.100022,38939308,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
doi:10.1183/23120541.00002-2022,Causes and outcomes of ICU hospitalisations in patients with pulmonary arterial hypertension.,2022,10.1183/23120541.00002-2022,35586454,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
pmid:35417379,Characteristics of acute kidney injury in adult patients with severe COVID-19.,2022,,35417379,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
doi:10.2139/ssrn.4139580,Characterizing Intensive Care Unit Rounding Teams Using Meta-Data from the Electronic Health Record,2022,10.2139/ssrn.4139580,,CR4_dynamic_EHR,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jcrc.2022.154143,Characterizing intensive care unit rounding teams using meta-data from the electronic health record,2022,10.1016/j.jcrc.2022.154143,,CR4_dynamic_EHR,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.19746/j.cnki.issn.1009-2137.2022.06.013,[Clinical Analysis of Pediatric Acute Leukemia Complicated with Septic Shock].,2022,10.19746/j.cnki.issn.1009-2137.2022.06.013,36476893,Q8_Chinese_language,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
doi:10.3760/cma.j.cn121430-20220804-00712,[Clinical analysis of severe/critical 2019 novel coronavirus Omicron variant infection combined with atrial fibrillation].,2022,10.3760/cma.j.cn121430-20220804-00712,36377440,Q8_Chinese_language,pass1_title_metadata,insufficient_topic_relevance
doi:10.1111/jgs.17585,Clinical benefits of empagliflozin in very old patients with type 2 diabetes hospitalized for acute heart failure.,2022,10.1111/jgs.17585,34843628,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3760/cma.j.cn112137-20220427-00949,"[Clinical features, risk factors and prognosis of idiopathic dilated cardiomyopathy complicated by ischemic stroke].",2022,10.3760/cma.j.cn112137-20220427-00949,36480862,Q8_Chinese_language,pass1_title_metadata,insufficient_topic_relevance
doi:10.1186/s12874-021-01469-6,Completeness of reporting of clinical prediction models developed using supervised machine learning: a systematic review.,2022,10.1186/s12874-021-01469-6,35026997,Q6_prediction_reporting_validation,pass1_title_metadata,insufficient_topic_relevance
doi:10.3389/fonc.2022.976168,Construction of machine learning-based models for cancer outcomes in low and lower-middle income countries: A scoping review.,2022,10.3389/fonc.2022.976168,36531037,Q6_prediction_reporting_validation,pass1_title_metadata,unrelated_clinical_domain
doi:10.3760/cma.j.cn112137-20211112-02520,[Death-related risk factors analysis of surgical treatment of myocardial infarction combined with ventricular septal rupture].,2022,10.3760/cma.j.cn112137-20211112-02520,35692017,Q8_Chinese_language,pass1_title_metadata,insufficient_topic_relevance
doi:10.7554/elife.78491.sa1,Decision letter: Derivation and external validation of clinical prediction rules identifying children at risk of linear growth faltering,2022,10.7554/elife.78491.sa1,,CR6_transportability,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
doi:10.1016/j.acvd.2022.02.004,Deleterious synergistic effects of acute heart failure and diabetes mellitus in patients with acute coronary syndrome: Data from the FAST-MI Registries.,2022,10.1016/j.acvd.2022.02.004,35304066,Q2_AHF_to_CS,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1097/cce.0000000000000693,Detection of Hemodynamic Status Using an Analytic Based on an Electrocardiogram Lead Waveform.,2022,10.1097/cce.0000000000000693,35620767,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.21203/rs.3.rs-2180354/v1,Development and external validation of a clinical prediction model for predicting quality of recovery up to one week after surgery,2022,10.21203/rs.3.rs-2180354/v1,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.2196/preprints.41756,Development and external validation of an evidence-based risk prediction model for peripherally inserted central catheter-related thrombosis (Preprint),2022,10.2196/preprints.41756,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.3399/bjgp22x719561,Development and external validation of a new clinical prediction model for early recognition of sepsis,2022,10.3399/bjgp22x719561,,CR6_transportability,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.cjca.2022.05.007,Development and Internal Validation of a Risk Prediction Model for Acute Cardiovascular Morbidity in Preeclampsia.,2022,10.1016/j.cjca.2022.05.007,35709932,Q2_AHF_to_CS,pass1_title_metadata,insufficient_topic_relevance
doi:10.2147/ijgm.s351265,Development and Validation of a Prediction Model for Predicting the Prognosis of Postoperative Patients with Hepatocellular Carcinoma.,2022,10.2147/ijgm.s351265,35411181,Q6_prediction_reporting_validation,pass1_title_metadata,unrelated_clinical_domain
doi:10.21203/rs.3.rs-1338622/v1,Development and Validation of A Prediction Model for Tuberculous Pleural Effusion: A Large Cohort Study and External Validation,2022,10.21203/rs.3.rs-1338622/v1,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.7759/cureus.27164,Development and Validation of a Risk Assessment Model for Venous Thromboembolism in Patients With Invasive Mechanical Ventilation.,2022,10.7759/cureus.27164,36017277,Q7_MIMIC_transportability,pass1_title_metadata,no_transportability_or_external_validation_focus
doi:10.1016/j.athoracsur.2021.03.082,Development and Validation of a Risk Score for Respiratory Failure After Cardiac Surgery.,2022,10.1016/j.athoracsur.2021.03.082,33839130,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,adjacent_perioperative_or_procedure_population
doi:10.1177/11795468221095875,Early Diuretics for De-resuscitation in Septic Patients With Left Ventricular Dysfunction.,2022,10.1177/11795468221095875,35592767,Q3_HF_sepsis_mixed,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.11817/j.issn.1672-7347.2022.210368,Early recovery status and outcomes after sepsis-associated acute kidney injury in critically ill patients.,2022,10.11817/j.issn.1672-7347.2022.210368,35753723,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.7554/elife.78491.sa0,Editor's evaluation: Derivation and external validation of clinical prediction rules identifying children at risk of linear growth faltering,2022,10.7554/elife.78491.sa0,,CR6_transportability,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
doi:10.3760/cma.j.cn121430-20211110-01675,[Effect of admission mode of septic patients in intensive care unit on acute kidney injury and prognosis].,2022,10.3760/cma.j.cn121430-20211110-01675,35574740,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1177/0885066620973917,The Effect of Body Mass Index and Weight-Adjusted Fluid Dosing on Mortality in Sepsis.,2022,10.1177/0885066620973917,33213268,Q3_HF_sepsis_mixed,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.1002/ehf2.13770,Effect of carperitide on the 1 year prognosis of patients with acute decompensated heart failure.,2022,10.1002/ehf2.13770,35118813,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1186/s12933-022-01455-2,"Efficacy and safety of sodium-glucose cotransporter 2 inhibitors initiation in patients with acute heart failure, with and without type 2 diabetes: a systematic review and meta-analysis.",2022,10.1186/s12933-022-01455-2,35123480,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1093/ehjacc/zuac131,Emergency transcatheter aortic valve implantation for acute heart failure due to severe aortic stenosis in critically ill patients with or without cardiogenic shock.,2022,10.1093/ehjacc/zuac131,36210517,Q2_AHF_to_CS;Q5_dynamic_EHR_landmark_leakage,pass1_title_metadata,adjacent_perioperative_or_procedure_population
doi:10.1186/s13054-021-03877-y,Endotheliopathy is associated with slower liberation from mechanical ventilation: a cohort study.,2022,10.1186/s13054-021-03877-y,35094711,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.ijantimicag.2022.106591,Epidemiology and age-related mortality in critically ill patients with intra-abdominal infection or sepsis: an international cohort study.,2022,10.1016/j.ijantimicag.2022.106591,35460850,Q3_HF_sepsis_mixed,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.1038/s41598-022-18718-3,Establishment and evaluation of a risk-prediction model for hypertension in elderly patients with NAFLD from a health management perspective.,2022,10.1038/s41598-022-18718-3,36071077,Q6_prediction_reporting_validation,pass1_title_metadata,insufficient_topic_relevance
doi:10.1080/03007995.2022.2101818,Establishment and external validation of an online dynamic nomogram for predicting in-hospital death risk in sepsis-associated acute kidney disease.,2022,10.1080/03007995.2022.2101818,35856713,Q7_MIMIC_transportability,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1002/clc.23849,Evolving therapeutic strategies for patients hospitalized with new or worsening heart failure across the spectrum of left ventricular ejection fraction.,2022,10.1002/clc.23849,35789014,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1164/ajrccm-conference.2022.205.1_meetingabstracts.a5575,External Validation of a Clinical Prediction Model to Decrease Bronchodilator Responsiveness Testing in Children Attending Asthma Clinic,2022,10.1164/ajrccm-conference.2022.205.1_meetingabstracts.a5575,,CR6_transportability,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
doi:10.1016/j.amjmed.2021.12.020,External Validation of a Laboratory Prediction Algorithm for the Reduction of Unnecessary Labs in the Critical Care Setting.,2022,10.1016/j.amjmed.2021.12.020,35114179,Q7_MIMIC_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.1186/s13054-022-04088-9,External validation of a machine learning model to predict hemodynamic instability in intensive care unit.,2022,10.1186/s13054-022-04088-9,35836294,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3233/shti220683,External Validation and Transportability of Models to Predict Acute Kidney Injury in the Intensive Care Unit.,2022,10.3233/shti220683,35773829,Q7_MIMIC_transportability,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1111/echo.15468,Fetal cardiac capillary hemangioma resulting in tachyarrhythmia.,2022,10.1111/echo.15468,36258638,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
doi:10.7717/peerj.14275/fig-2,"Figure 2: Flowchart showing the datasets and processes for model calibration, validation, and prediction.",2022,10.7717/peerj.14275/fig-2,,CR5_prediction_methods,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.7717/peerj.12912/fig-7,Figure 7: Calibration curve of the prediction model in the validation group.,2022,10.7717/peerj.12912/fig-7,,CR5_prediction_methods,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1038/s41598-022-24408-x,Forecasting medical state transition using machine learning methods.,2022,10.1038/s41598-022-24408-x,36443331,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,insufficient_topic_relevance
doi:10.1007/978-3-030-85292-4_2,Foundations of Machine Learning-Based Clinical Prediction Modeling: Part I-Introduction and General Principles.,2022,10.1007/978-3-030-85292-4_2,34862522,Q6_prediction_reporting_validation,pass1_title_metadata,insufficient_topic_relevance
doi:10.1177/2150135121992692,Giant Right Ventricular Fibroma: Prenatal Diagnosis and Partial Resection in Early Infancy.,2022,10.1177/2150135121992692,34039104,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,insufficient_topic_relevance
